"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
57.6615,-167.13,"I-02",31,1987,"06/27/1987 09:00:00",37.094388,759.03125,"Snow Crab","Chionoecetes opilio",68580,66,3.5,5.8,37,198701,96
57.345,-169.0193,"H-19",42,1987,"07/01/1987 10:00:00",24.40725,143.74295,"Snow Crab","Chionoecetes opilio",68580,71,4.1,NA,19,198701,96
57.99817,-167.1662,"J-02",31,1987,"06/27/1987 12:00:00",2.012696,38.093879,"Snow Crab","Chionoecetes opilio",68580,62,3.4,5.8,37,198701,97
57.1795,-169.2843,"HG2019",42,1987,"07/01/1987 13:00:00",71.181915,910.499848,"Snow Crab","Chionoecetes opilio",68580,73,4.3,NA,19,198701,97
58.3255,-167.1878,"K-02",20,1987,"06/27/1987 14:00:00",0.776601,2.98616,"Snow Crab","Chionoecetes opilio",68580,49,3.5,5.8,37,198701,98
56.97717,-168.9623,"G-19",32,1987,"07/02/1987 07:00:00",26.341121,254.158897,"Snow Crab","Chionoecetes opilio",68580,80,3.9,NA,19,198701,98
58.66333,-167.2245,"L-02",20,1987,"06/27/1987 17:00:00",0.018186,0.599549,"Snow Crab","Chionoecetes opilio",68580,40,3.2,4.8,37,198701,99
56.84933,-169.2528,"GF2019",32,1987,"07/02/1987 09:00:00",6.616918,20.473931,"Snow Crab","Chionoecetes opilio",68580,80,4,NA,19,198701,99
56.67867,-168.9292,"F-19",32,1987,"07/02/1987 11:00:00",15.967031,36.144313,"Snow Crab","Chionoecetes opilio",68580,97,4,NA,19,198701,100
56.36367,-168.8757,"E-19",50,1987,"07/02/1987 13:00:00",0.726186,1.751051,"Snow Crab","Chionoecetes opilio",68580,124,4.2,NA,19,198701,101
56.34133,-170.034,"E-21",50,1987,"07/03/1987 08:00:00",0.049839,0.219555,"Snow Crab","Chionoecetes opilio",68580,110,4,NA,19,198701,102
56.64633,-170.1137,"F-21",42,1987,"07/03/1987 11:00:00",0.375825,1.307976,"Snow Crab","Chionoecetes opilio",68580,99,4.2,NA,19,198701,103
60.2615,-168.706,"Q-18",20,1987,"06/29/1987 07:00:00",0.010507,0.233492,"Snow Crab","Chionoecetes opilio",68580,35,3.3,3.8,37,198701,104
56.81683,-170.4395,"GF2221",42,1987,"07/03/1987 13:00:00",2.782435,6.134217,"Snow Crab","Chionoecetes opilio",68580,99,4.3,NA,19,198701,104
60.01567,-168.6618,"P-18",20,1987,"06/29/1987 09:00:00",0.020075,0.661819,"Snow Crab","Chionoecetes opilio",68580,37,2.5,3,37,198701,105
59.67633,-168.6138,"O-18",20,1987,"06/29/1987 11:00:00",0.02046,1.124163,"Snow Crab","Chionoecetes opilio",68580,37,2.2,2.5,37,198701,106
59.34583,-168.5628,"N-18",20,1987,"06/29/1987 14:00:00",0.109023,2.621786,"Snow Crab","Chionoecetes opilio",68580,40,2.1,3.5,37,198701,107
59.01,-168.5335,"M-18",20,1987,"06/29/1987 17:00:00",0.051145,2.027783,"Snow Crab","Chionoecetes opilio",68580,44,2.6,4,37,198701,108
57.489,-170.5633,"IH2221",42,1987,"07/05/1987 12:00:00",6.419749,21.307936,"Snow Crab","Chionoecetes opilio",68580,73,4,NA,19,198701,108
58.65567,-168.4873,"L-18",20,1987,"06/30/1987 07:00:00",0.14367,12.888004,"Snow Crab","Chionoecetes opilio",68580,51,3.2,5.7,37,198701,109
57.6545,-170.3013,"I-21",42,1987,"07/05/1987 14:00:00",9.002906,46.283559,"Snow Crab","Chionoecetes opilio",68580,71,2.4,NA,19,198701,109
58.34167,-168.4642,"K-18",41,1987,"06/30/1987 09:00:00",1.182777,5.862335,"Snow Crab","Chionoecetes opilio",68580,64,3.2,6.2,37,198701,110
57.82633,-170.6062,"JI2221",42,1987,"07/05/1987 16:00:00",21.624306,94.274209,"Snow Crab","Chionoecetes opilio",68580,77,3,NA,19,198701,110
58.01917,-168.4312,"J-18",42,1987,"06/30/1987 12:00:00",90.309112,1011.103924,"Snow Crab","Chionoecetes opilio",68580,68,3.6,6.9,37,198701,111
57.97883,-170.3545,"J-21",42,1987,"07/06/1987 06:00:00",158.785512,1919.603575,"Snow Crab","Chionoecetes opilio",68580,73,2.3,NA,19,198701,111
58.3445,-170.3975,"K-21",41,1987,"07/06/1987 12:00:00",102.483919,644.67131,"Snow Crab","Chionoecetes opilio",68580,73,2,NA,19,198701,112
57.83067,-168.7538,"JI1918",42,1987,"06/30/1987 16:00:00",8.916633,106.532875,"Snow Crab","Chionoecetes opilio",68580,70,3.6,7.2,37,198701,112
58.65633,-170.4257,"L-21",41,1987,"07/06/1987 14:00:00",15.057978,66.604126,"Snow Crab","Chionoecetes opilio",68580,73,2.7,NA,19,198701,113
57.6735,-168.4413,"I-18",42,1987,"06/30/1987 19:00:00",5.914491,88.616086,"Snow Crab","Chionoecetes opilio",68580,68,3.9,7.2,37,198701,113
58.97183,-170.4778,"M-21",41,1987,"07/06/1987 17:00:00",15.214036,74.137533,"Snow Crab","Chionoecetes opilio",68580,71,2.7,NA,19,198701,114
57.50317,-168.724,"IH1918",42,1987,"07/01/1987 06:00:00",44.360258,908.148723,"Snow Crab","Chionoecetes opilio",68580,70,4,7,37,198701,114
57.32833,-168.3777,"H-18",32,1987,"07/01/1987 10:00:00",91.687502,1452.272682,"Snow Crab","Chionoecetes opilio",68580,73,4.1,6.9,37,198701,115
59.31567,-170.5255,"N-21",41,1987,"07/07/1987 06:00:00",27.426228,239.077162,"Snow Crab","Chionoecetes opilio",68580,68,2.4,NA,19,198701,115
57.1615,-168.6228,"HG1918",32,1987,"07/01/1987 13:00:00",54.502688,666.432313,"Snow Crab","Chionoecetes opilio",68580,75,4.1,7.1,37,198701,116
59.64833,-170.5733,"O-21",41,1987,"07/07/1987 09:00:00",29.261473,335.400461,"Snow Crab","Chionoecetes opilio",68580,66,1.6,NA,19,198701,116
57.00467,-168.3498,"G-18",32,1987,"07/01/1987 16:00:00",73.40122,934.422671,"Snow Crab","Chionoecetes opilio",68580,79,3.9,7,37,198701,117
59.97817,-170.6317,"P-21",41,1987,"07/07/1987 11:00:00",29.20585,377.787786,"Snow Crab","Chionoecetes opilio",68580,64,0.9,NA,19,198701,117
56.83583,-168.619,"GF1918",32,1987,"07/02/1987 07:00:00",16.539629,112.970923,"Snow Crab","Chionoecetes opilio",68580,97,3.9,6.9,37,198701,118
60.31983,-170.6572,"Q-21",41,1987,"07/07/1987 15:00:00",32.02195,431.85,"Snow Crab","Chionoecetes opilio",68580,60,0.4,NA,19,198701,118
60.98133,-172.1392,"S-23",41,1987,"07/08/1987 06:00:00",150.227681,5132.568331,"Snow Crab","Chionoecetes opilio",68580,64,0.9,NA,19,198701,119
56.67383,-168.2908,"F-18",50,1987,"07/02/1987 09:00:00",3.900767,9.409458,"Snow Crab","Chionoecetes opilio",68580,104,4,7.3,37,198701,119
60.688,-172.1178,"R-23",41,1987,"07/08/1987 09:00:00",94.097133,2914.911027,"Snow Crab","Chionoecetes opilio",68580,60,-0.5,NA,19,198701,120
56.34917,-168.2527,"E-18",50,1987,"07/02/1987 11:00:00",1.620918,2.493081,"Snow Crab","Chionoecetes opilio",68580,154,4.4,7.5,37,198701,120
60.35883,-172.0688,"Q-23",43,1987,"07/08/1987 11:00:00",13.147268,182.585646,"Snow Crab","Chionoecetes opilio",68580,59,-0.1,NA,19,198701,121
60.18117,-172.2973,"QP2423",43,1987,"07/09/1987 06:00:00",0.36101,19.896452,"Snow Crab","Chionoecetes opilio",68580,57,1,NA,19,198701,122
56.8235,-169.8017,"GF2120",42,1987,"07/03/1987 12:00:00",0.939258,2.397734,"Snow Crab","Chionoecetes opilio",68580,70,4.6,7,37,198701,123
60.01567,-171.9988,"P-23",43,1987,"07/09/1987 08:00:00",5.1757,59.937606,"Snow Crab","Chionoecetes opilio",68580,66,0.4,NA,19,198701,123
56.99183,-169.588,"G-20",42,1987,"07/03/1987 14:00:00",0.221471,0.665744,"Snow Crab","Chionoecetes opilio",68580,60,4.6,7.6,37,198701,124
59.84817,-172.22,"PO2423",43,1987,"07/09/1987 10:00:00",17.653955,139.651355,"Snow Crab","Chionoecetes opilio",68580,73,0.7,NA,19,198701,124
59.6805,-171.9378,"O-23",43,1987,"07/09/1987 12:00:00",36.103811,323.446176,"Snow Crab","Chionoecetes opilio",68580,77,1,NA,19,198701,125
57.32367,-169.6342,"H-20",42,1987,"07/05/1987 09:00:00",166.948971,2493.982534,"Snow Crab","Chionoecetes opilio",68580,60,3.2,8.1,37,198701,126
59.3605,-171.834,"N-23",43,1987,"07/09/1987 15:00:00",29.297015,350.971317,"Snow Crab","Chionoecetes opilio",68580,80,1.1,NA,19,198701,126
59.01617,-171.765,"M-23",41,1987,"07/10/1987 06:00:00",20.021664,186.661162,"Snow Crab","Chionoecetes opilio",68580,86,2.3,NA,19,198701,127
57.48183,-169.9342,"IH2120",42,1987,"07/05/1987 14:00:00",18.536078,150.439241,"Snow Crab","Chionoecetes opilio",68580,68,2.6,8,37,198701,127
58.6855,-171.7162,"L-23",41,1987,"07/10/1987 09:00:00",9.658842,41.284531,"Snow Crab","Chionoecetes opilio",68580,91,2.9,NA,19,198701,128
57.66417,-169.6497,"I-20",42,1987,"07/05/1987 17:00:00",48.349741,494.373632,"Snow Crab","Chionoecetes opilio",68580,70,2.8,8.2,37,198701,128
58.35467,-171.6625,"K-23",41,1987,"07/10/1987 11:00:00",4.324506,9.645906,"Snow Crab","Chionoecetes opilio",68580,95,3.1,NA,19,198701,129
57.8245,-169.9615,"JI2120",42,1987,"07/06/1987 06:00:00",28.680401,354.643027,"Snow Crab","Chionoecetes opilio",68580,70,3,8,37,198701,129
58.0115,-171.5978,"J-23",41,1987,"07/10/1987 14:00:00",4.920782,13.920855,"Snow Crab","Chionoecetes opilio",68580,97,3.6,NA,19,198701,130
57.9885,-169.7082,"J-20",42,1987,"07/06/1987 09:00:00",131.138055,2596.263351,"Snow Crab","Chionoecetes opilio",68580,68,3.3,7.8,37,198701,130
57.69367,-171.5367,"I-23",41,1987,"07/10/1987 16:00:00",40.423198,356.613945,"Snow Crab","Chionoecetes opilio",68580,99,3.7,NA,19,198701,131
58.33433,-169.7482,"K-20",41,1987,"07/06/1987 13:00:00",11.309246,74.173528,"Snow Crab","Chionoecetes opilio",68580,68,3.1,7.6,37,198701,131
57.35117,-171.4595,"H-23",41,1987,"07/11/1987 06:00:00",7.61068,17.62493,"Snow Crab","Chionoecetes opilio",68580,101,3.7,NA,19,198701,132
58.65633,-169.7847,"L-20",41,1987,"07/06/1987 15:00:00",18.578135,93.622903,"Snow Crab","Chionoecetes opilio",68580,64,3.1,7.6,37,198701,132
58.984,-169.8255,"M-20",41,1987,"07/06/1987 18:00:00",9.486401,55.09971,"Snow Crab","Chionoecetes opilio",68580,60,3.1,7.7,37,198701,133
57.02417,-171.3995,"G-23",61,1987,"07/11/1987 09:00:00",3.642186,6.854681,"Snow Crab","Chionoecetes opilio",68580,108,4,NA,19,198701,133
59.32833,-169.8608,"N-20",41,1987,"07/07/1987 06:00:00",10.17704,154.29174,"Snow Crab","Chionoecetes opilio",68580,59,2.4,7.2,37,198701,134
56.697,-171.3568,"F-23",61,1987,"07/11/1987 11:00:00",0.636822,11.23142,"Snow Crab","Chionoecetes opilio",68580,117,4,NA,19,198701,134
59.649,-169.9227,"O-20",41,1987,"07/07/1987 09:00:00",118.16613,4742.06307,"Snow Crab","Chionoecetes opilio",68580,53,1.8,6.9,37,198701,135
59.98667,-169.9868,"P-20",41,1987,"07/07/1987 12:00:00",23.901533,505.211469,"Snow Crab","Chionoecetes opilio",68580,51,1.2,7.2,37,198701,136
56.9785,-172.6458,"G-25",61,1987,"07/19/1987 09:00:00",0.1018,0.204008,"Snow Crab","Chionoecetes opilio",68580,124,4.3,8.6,19,198701,136
60.32933,-170.0832,"Q-20",20,1987,"07/07/1987 14:00:00",47.936154,1281.559155,"Snow Crab","Chionoecetes opilio",68580,49,0.9,7,37,198701,137
57.269,-172.699,"H-25",61,1987,"07/19/1987 11:00:00",0.121544,0.178741,"Snow Crab","Chionoecetes opilio",68580,113,4.1,8.3,19,198701,137
60.995,-171.4533,"S-22",41,1987,"07/08/1987 06:00:00",154.256291,3642.125005,"Snow Crab","Chionoecetes opilio",68580,59,-1,7.4,37,198701,138
60.68333,-171.4278,"R-22",41,1987,"07/08/1987 09:00:00",96.986466,1756.977582,"Snow Crab","Chionoecetes opilio",68580,60,-0.4,7.6,37,198701,139
60.35,-171.3778,"Q-22",41,1987,"07/08/1987 12:00:00",69.600645,936.623228,"Snow Crab","Chionoecetes opilio",68580,64,0.1,7.7,37,198701,140
60.007,-171.3045,"P-22",41,1987,"07/08/1987 14:00:00",102.148199,1602.359814,"Snow Crab","Chionoecetes opilio",68580,68,0.6,7.9,37,198701,141
58.64217,-172.989,"L-25",61,1987,"07/20/1987 10:00:00",5.712344,48.929327,"Snow Crab","Chionoecetes opilio",68580,112,3.5,8.9,19,198701,141
59.67967,-171.2433,"O-22",41,1987,"07/08/1987 17:00:00",68.461532,888.626022,"Snow Crab","Chionoecetes opilio",68580,71,2.5,8.6,37,198701,142
58.9845,-173.0813,"M-25",61,1987,"07/20/1987 12:00:00",19.248164,83.111227,"Snow Crab","Chionoecetes opilio",68580,106,3.3,8.7,19,198701,142
59.36833,-171.186,"N-22",41,1987,"07/09/1987 06:00:00",41.624915,428.04693,"Snow Crab","Chionoecetes opilio",68580,73,1.9,8.2,37,198701,143
59.325,-173.1427,"N-25",43,1987,"07/20/1987 15:00:00",4.215813,14.26671,"Snow Crab","Chionoecetes opilio",68580,101,2.8,8.9,19,198701,143
59.01467,-171.1405,"M-22",41,1987,"07/09/1987 09:00:00",52.892712,656.527695,"Snow Crab","Chionoecetes opilio",68580,75,2,8.3,37,198701,144
59.48183,-173.4387,"ON2625",43,1987,"07/20/1987 17:00:00",4.456923,22.113546,"Snow Crab","Chionoecetes opilio",68580,102,2.5,8.7,19,198701,144
58.6635,-171.1333,"L-22",41,1987,"07/09/1987 12:00:00",29.01269,110.4027,"Snow Crab","Chionoecetes opilio",68580,80,2,8,37,198701,145
59.65583,-173.2377,"O-25",43,1987,"07/21/1987 06:00:00",12.077158,40.074556,"Snow Crab","Chionoecetes opilio",68580,97,2.3,8.7,19,198701,145
58.34067,-171.0142,"K-22",41,1987,"07/09/1987 15:00:00",19.784197,62.806324,"Snow Crab","Chionoecetes opilio",68580,82,2.3,8.1,37,198701,146
59.8075,-173.5232,"PO2625",43,1987,"07/21/1987 08:00:00",29.224109,595.112827,"Snow Crab","Chionoecetes opilio",68580,93,2,8.6,19,198701,146
58.0015,-170.9982,"J-22",42,1987,"07/09/1987 17:00:00",29.745668,68.611587,"Snow Crab","Chionoecetes opilio",68580,84,3.3,9.1,37,198701,147
57.66367,-170.8808,"I-22",42,1987,"07/10/1987 06:00:00",14.674329,69.425968,"Snow Crab","Chionoecetes opilio",68580,84,3.5,9.3,37,198701,148
60.66883,-174.08,"R-26",41,1987,"07/22/1987 10:00:00",25.361193,334.745761,"Snow Crab","Chionoecetes opilio",68580,86,1.5,8.2,19,198701,149
57.34667,-170.8517,"H-22",42,1987,"07/10/1987 09:00:00",5.581148,17.577802,"Snow Crab","Chionoecetes opilio",68580,80,4.3,9.1,37,198701,149
60.96833,-174.1867,"S-26",41,1987,"07/22/1987 12:00:00",11.820513,245.40347,"Snow Crab","Chionoecetes opilio",68580,82,0.5,8.2,19,198701,150
56.99967,-170.7983,"G-22",42,1987,"07/10/1987 12:00:00",3.006401,7.387771,"Snow Crab","Chionoecetes opilio",68580,95,4.2,8.7,37,198701,150
56.66567,-170.7375,"F-22",61,1987,"07/10/1987 14:00:00",0.401371,0.737362,"Snow Crab","Chionoecetes opilio",68580,112,4.1,8.5,37,198701,151
60.9925,-174.8068,"S-27",82,1987,"07/22/1987 15:00:00",26.538368,231.96866,"Snow Crab","Chionoecetes opilio",68580,91,1.4,8.6,19,198701,151
56.36733,-170.6617,"E-22",61,1987,"07/10/1987 17:00:00",0.101399,0.223346,"Snow Crab","Chionoecetes opilio",68580,119,4.2,8.4,37,198701,152
61.31517,-174.902,"T-27",82,1987,"07/23/1987 06:00:00",17.601535,395.612993,"Snow Crab","Chionoecetes opilio",68580,86,0.5,8,19,198701,152
61.617,-174.9815,"U-27",82,1987,"07/23/1987 09:00:00",13.839371,393.066651,"Snow Crab","Chionoecetes opilio",68580,84,0.1,7.8,19,198701,153
57.021,-172.0147,"G-24",61,1987,"07/11/1987 09:00:00",0.180362,0.442065,"Snow Crab","Chionoecetes opilio",68580,115,4.2,9,37,198701,154
61.84117,-175.0468,"V-27",82,1987,"07/23/1987 11:00:00",26.384886,669.171476,"Snow Crab","Chionoecetes opilio",68580,80,0,8.2,19,198701,154
57.33033,-172.1173,"H-24",61,1987,"07/11/1987 12:00:00",1.190363,2.624046,"Snow Crab","Chionoecetes opilio",68580,106,3.9,10,37,198701,155
61.85483,-175.9187,"V-28",82,1987,"07/23/1987 14:00:00",6.407372,97.932729,"Snow Crab","Chionoecetes opilio",68580,95,0.5,8.2,19,198701,155
57.64533,-172.108,"I-24",61,1987,"07/11/1987 15:00:00",1.889993,3.571641,"Snow Crab","Chionoecetes opilio",68580,104,3.8,10,37,198701,156
55.68833,-168.1655,"C-18",50,1987,"07/17/1987 11:00:00",0.132853,0.675525,"Snow Crab","Chionoecetes opilio",68580,135,4.5,8.1,37,198701,157
55.99867,-168.2032,"D-18",50,1987,"07/17/1987 14:00:00",0.655696,1.204439,"Snow Crab","Chionoecetes opilio",68580,150,4.2,9.2,37,198701,158
61.35233,-176.9288,"T-30",90,1987,"07/24/1987 09:00:00",13.387421,57.981389,"Snow Crab","Chionoecetes opilio",68580,115,1.5,8.6,19,198701,158
57.6745,-173.3988,"I-26",61,1987,"07/18/1987 16:00:00",0.099324,0.218776,"Snow Crab","Chionoecetes opilio",68580,146,4.2,9,37,198701,161
57.9995,-172.2202,"J-24",61,1987,"07/19/1987 07:00:00",124.560766,1855.606719,"Snow Crab","Chionoecetes opilio",68580,104,3.7,9.3,37,198701,163
58.33383,-172.3083,"K-24",61,1987,"07/19/1987 10:00:00",6.880493,39.613995,"Snow Crab","Chionoecetes opilio",68580,101,3.3,9.4,37,198701,164
58.66417,-172.3678,"L-24",61,1987,"07/19/1987 13:00:00",7.863537,28.517094,"Snow Crab","Chionoecetes opilio",68580,101,3.1,9.6,37,198701,165
59.052,-172.443,"M-24",41,1987,"07/19/1987 17:00:00",12.667102,69.815236,"Snow Crab","Chionoecetes opilio",68580,97,2.8,9.4,37,198701,166
60.00983,-177.9137,"P-32",61,1987,"07/28/1987 06:00:00",1.631056,29.99985,"Snow Crab","Chionoecetes opilio",68580,143,1.7,8.1,19,198701,166
59.32583,-172.4972,"N-24",43,1987,"07/19/1987 19:00:00",50.5779,630.469961,"Snow Crab","Chionoecetes opilio",68580,86,2.6,9.1,37,198701,167
59.69233,-177.1708,"O-31",61,1987,"07/28/1987 10:00:00",5.179082,8.169199,"Snow Crab","Chionoecetes opilio",68580,166,3,8.4,19,198701,167
59.499,-172.8827,"ON2524",43,1987,"07/20/1987 07:00:00",33.327862,303.815763,"Snow Crab","Chionoecetes opilio",68580,93,2.4,9.2,37,198701,168
59.66917,-176.5868,"O-30",61,1987,"07/28/1987 12:00:00",7.357202,64.16683,"Snow Crab","Chionoecetes opilio",68580,135,2,8.6,19,198701,168
59.65883,-172.5465,"O-24",43,1987,"07/20/1987 09:00:00",64.09275,921.359826,"Snow Crab","Chionoecetes opilio",68580,79,1.2,9,37,198701,169
59.66717,-175.9038,"O-29",61,1987,"07/28/1987 15:00:00",10.268922,32.068479,"Snow Crab","Chionoecetes opilio",68580,137,2.5,8.9,19,198701,169
59.66817,-175.1423,"O-28",61,1987,"07/28/1987 18:00:00",20.053492,251.31558,"Snow Crab","Chionoecetes opilio",68580,126,2.8,9.3,19,198701,170
60.00933,-172.6338,"P-24",43,1987,"07/20/1987 14:00:00",0.564133,7.031383,"Snow Crab","Chionoecetes opilio",68580,64,0.8,9.2,37,198701,171
59.6325,-174.5512,"O-27",62,1987,"07/29/1987 06:00:00",18.982873,159.49321,"Snow Crab","Chionoecetes opilio",68580,117,2.9,9.1,19,198701,171
60.167,-173.0053,"QP2524",43,1987,"07/20/1987 16:00:00",2.709875,34.347008,"Snow Crab","Chionoecetes opilio",68580,57,1.2,8.7,37,198701,172
59.35167,-174.4513,"N-27",62,1987,"07/29/1987 09:00:00",8.789052,87.582095,"Snow Crab","Chionoecetes opilio",68580,123,3.2,8.8,19,198701,172
60.66433,-172.7817,"R-24",41,1987,"07/21/1987 07:00:00",3.84916,89.336848,"Snow Crab","Chionoecetes opilio",68580,42,2.6,6,37,198701,173
59.07567,-174.3852,"M-27",61,1987,"07/29/1987 12:00:00",1.912846,5.186921,"Snow Crab","Chionoecetes opilio",68580,124,3.5,9,19,198701,173
60.9945,-172.8125,"S-24",41,1987,"07/21/1987 10:00:00",44.133402,1562.736924,"Snow Crab","Chionoecetes opilio",68580,64,0.4,7.3,37,198701,174
59.09333,-174.8702,"M-28",61,1987,"07/29/1987 15:00:00",1.330742,4.95337,"Snow Crab","Chionoecetes opilio",68580,128,2.9,9,19,198701,174
60.99933,-173.4955,"S-25",41,1987,"07/21/1987 13:00:00",26.535007,751.361325,"Snow Crab","Chionoecetes opilio",68580,73,0.4,7.1,37,198701,175
59.30633,-174.993,"N-28",61,1987,"07/29/1987 17:00:00",4.57683,8.973099,"Snow Crab","Chionoecetes opilio",68580,132,3,8.8,19,198701,175
60.66733,-173.4553,"R-25",41,1987,"07/21/1987 16:00:00",67.902581,1652.125807,"Snow Crab","Chionoecetes opilio",68580,64,0.9,8.8,37,198701,176
59.30317,-175.6153,"N-29",61,1987,"07/30/1987 07:00:00",1.458683,6.23111,"Snow Crab","Chionoecetes opilio",68580,139,2.8,8.6,19,198701,176
60.33317,-174.0585,"Q-26",43,1987,"07/22/1987 11:00:00",10.894689,113.231944,"Snow Crab","Chionoecetes opilio",68580,90,1.7,9,37,198701,177
59.0065,-175.5988,"M-29",61,1987,"07/30/1987 09:00:00",0.198308,1.456619,"Snow Crab","Chionoecetes opilio",68580,135,2.6,8.9,19,198701,177
60.16733,-174.3458,"QP2726",43,1987,"07/22/1987 13:00:00",35.7742,425.378947,"Snow Crab","Chionoecetes opilio",68580,99,2.5,9.2,37,198701,178
58.76333,-175.4842,"L-29",61,1987,"07/30/1987 12:00:00",0.305222,0.747636,"Snow Crab","Chionoecetes opilio",68580,134,3.4,9.4,19,198701,178
58.75967,-174.94,"L-28",61,1987,"07/30/1987 14:00:00",0.161139,0.354931,"Snow Crab","Chionoecetes opilio",68580,141,3.4,9.7,19,198701,179
60.33067,-174.7113,"Q-27",62,1987,"07/22/1987 15:00:00",26.702094,175.063359,"Snow Crab","Chionoecetes opilio",68580,101,1.9,9.1,37,198701,179
60.66283,-174.8228,"R-27",41,1987,"07/22/1987 18:00:00",36.753016,379.504771,"Snow Crab","Chionoecetes opilio",68580,97,1.8,9.1,37,198701,180
60.666,-175.4415,"R-28",61,1987,"07/22/1987 20:00:00",58.937784,443.572444,"Snow Crab","Chionoecetes opilio",68580,108,1.6,9.2,37,198701,181
60.99667,-175.5568,"S-28",90,1987,"07/23/1987 07:00:00",71.848624,736.50937,"Snow Crab","Chionoecetes opilio",68580,102,1.4,8.9,37,198701,182
61.32933,-175.5695,"T-28",90,1987,"07/23/1987 10:00:00",8.903544,88.059413,"Snow Crab","Chionoecetes opilio",68580,95,1,8.9,37,198701,183
61.662,-175.7918,"U-28",82,1987,"07/23/1987 13:00:00",5.921657,75.678082,"Snow Crab","Chionoecetes opilio",68580,93,1.6,8.7,37,198701,184
61.66433,-176.4597,"U-29",90,1987,"07/23/1987 15:00:00",14.650362,216.390583,"Snow Crab","Chionoecetes opilio",68580,106,0.9,9,37,198701,185
61.33833,-176.2982,"T-29",90,1987,"07/23/1987 18:00:00",35.680628,583.448829,"Snow Crab","Chionoecetes opilio",68580,106,1.1,9.1,37,198701,186
61.00233,-176.2778,"S-29",90,1987,"07/24/1987 07:00:00",18.502431,151.540185,"Snow Crab","Chionoecetes opilio",68580,112,1.5,9.4,37,198701,187
60.99867,-176.9618,"S-30",90,1987,"07/24/1987 10:00:00",22.359555,151.89915,"Snow Crab","Chionoecetes opilio",68580,121,1.7,9.3,37,198701,188
60.99783,-177.6272,"S-31",90,1987,"07/24/1987 12:00:00",22.121612,67.853801,"Snow Crab","Chionoecetes opilio",68580,134,1,9.3,37,198701,189
60.6665,-178.1717,"R-32",61,1987,"07/25/1987 10:00:00",5.029081,10.581244,"Snow Crab","Chionoecetes opilio",68580,161,1.2,8.9,37,198701,192
60.66683,-177.496,"R-31",61,1987,"07/25/1987 16:00:00",20.248214,171.982981,"Snow Crab","Chionoecetes opilio",68580,146,0.9,9.1,37,198701,193
60.66983,-176.7768,"R-30",61,1987,"07/27/1987 08:00:00",16.64359,64.026078,"Snow Crab","Chionoecetes opilio",68580,130,2,9.1,37,198701,194
60.658,-176.1787,"R-29",61,1987,"07/27/1987 10:00:00",14.238911,65.445346,"Snow Crab","Chionoecetes opilio",68580,119,2.1,9.1,37,198701,195
60.33067,-175.3993,"Q-28",61,1987,"07/27/1987 15:00:00",14.748037,82.409544,"Snow Crab","Chionoecetes opilio",68580,110,2,9.7,37,198701,196
60.3315,-176.0528,"Q-29",61,1987,"07/27/1987 17:00:00",32.565363,568.801645,"Snow Crab","Chionoecetes opilio",68580,121,2,9.8,37,198701,197
60.3315,-176.7327,"Q-30",61,1987,"07/27/1987 20:00:00",52.804647,918.885658,"Snow Crab","Chionoecetes opilio",68580,137,1.3,9.5,37,198701,198
60.31633,-177.3787,"Q-31",61,1987,"07/28/1987 07:00:00",91.303706,1148.370177,"Snow Crab","Chionoecetes opilio",68580,148,1.8,8.9,37,198701,199
59.99817,-177.1908,"P-31",61,1987,"07/28/1987 10:00:00",10.917564,112.477676,"Snow Crab","Chionoecetes opilio",68580,137,1.6,9.1,37,198701,200
59.99933,-176.679,"P-30",61,1987,"07/28/1987 12:00:00",42.755732,477.081789,"Snow Crab","Chionoecetes opilio",68580,141,1.6,9.3,37,198701,201
59.9795,-175.9018,"P-29",61,1987,"07/28/1987 15:00:00",25.973006,209.29498,"Snow Crab","Chionoecetes opilio",68580,128,2.4,9.7,37,198701,202
59.996,-175.259,"P-28",61,1987,"07/28/1987 18:00:00",48.857656,715.16939,"Snow Crab","Chionoecetes opilio",68580,115,2.4,10,37,198701,203
59.99017,-174.5832,"P-27",62,1987,"07/29/1987 07:00:00",38.425052,248.339322,"Snow Crab","Chionoecetes opilio",68580,108,2.5,9.6,37,198701,204
59.82917,-174.2002,"PO2726",62,1987,"07/29/1987 09:00:00",17.119635,88.449249,"Snow Crab","Chionoecetes opilio",68580,106,2.7,9.8,37,198701,205
59.9905,-173.878,"P-26",43,1987,"07/29/1987 12:00:00",15.683568,114.4007,"Snow Crab","Chionoecetes opilio",68580,95,2.3,9.7,37,198701,206
59.65467,-173.8595,"O-26",62,1987,"07/29/1987 15:00:00",12.517517,55.521909,"Snow Crab","Chionoecetes opilio",68580,102,2.6,10,37,198701,207
59.32033,-173.7922,"N-26",62,1987,"07/29/1987 17:00:00",15.067887,172.602601,"Snow Crab","Chionoecetes opilio",68580,108,3.2,10.1,37,198701,208
58.98933,-173.7122,"M-26",61,1987,"07/29/1987 20:00:00",1.998715,22.143973,"Snow Crab","Chionoecetes opilio",68580,117,3.5,9.9,37,198701,209
